DateBag,Site,ID,Week,Station,TreatmentNr,DateSorting,SorterID,SpeciesTreatmentNr,Species,NbSeedStart,SeedsCount,DamagedSeedsCount,SignsPredation,Notes,SeedDebrisWeight
2025-09-11,BEA,EP,2,3,1,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,3,1,2025-11-17,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,5,2,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,5,2,2025-11-17,CT,5,Picea abies,120,119,0,NA,NA,NA
2025-09-11,BEA,EP,2,4,1,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,4,1,2025-11-17,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,1,1,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,1,1,2025-11-17,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,2,1,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,2,1,2025-11-17,CT,5,Picea abies,120,122,0,NA,human error,NA
2025-09-10,VOR,EP,2,3,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,3,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,3,2,2025-11-17,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,7,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,bag riped,NA
2025-09-10,VOR,EP,2,7,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,bag riped,NA
2025-09-10,VOR,EP,2,7,2,2025-11-17,CT,1,Picea abies,120,120,0,NA,bag riped,NA
2025-09-10,VOR,EP,2,2,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,2,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,2,2,2025-11-17,CT,1,Picea abies,120,120,1,Hole,NA,NA
2025-09-10,VOR,EP,2,9,2,2025-11-17,CT,1,Abies alba,25,25,2,Hole and Crack,bag riped,NA
2025-09-10,VOR,EP,2,9,2,2025-11-17,CT,1,Fagus sylvatica,5,5,2,Hole,bag riped,NA
2025-09-10,VOR,EP,2,9,2,2025-11-17,CT,1,Picea abies,120,118,0,NA,"bag riped, 20 seeds with cracked coats",NA
2025-09-10,VOR,EP,2,1,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,1,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,1,2,2025-11-17,CT,1,Picea abies,120,120,0,NA,21 seeds with cracked coats,NA
2025-09-10,VOR,EP,2,6,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,6,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,6,2,2025-11-17,CT,1,Picea abies,120,119,0,NA,19 seeds with cracked coats,NA
2025-09-11,BEA,EP,2,5,1,2025-11-17,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,5,1,2025-11-17,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,4,2,2025-11-17,CT,1,Abies alba,25,25,0,NA,"one dung beetle, riped bag",NA
2025-09-10,VOR,EP,2,4,2,2025-11-17,CT,1,Fagus sylvatica,5,5,0,NA,"one dung beetle, riped bag",NA
2025-09-10,VOR,EP,2,4,2,2025-11-17,CT,1,Picea abies,120,120,0,NA,"one dung beetle, riped bag, 21 seeds with cracked coats",NA
2025-09-10,VOR,EP,2,8,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,8,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,8,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,32 seeds with cracked coats,NA
2025-09-10,VOR,EP,2,10,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,10,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,10,2,2025-11-18,CT,1,Picea abies,120,121,0,NA,32 seeds with cracked coats,NA
2025-09-10,VOR,EP,2,5,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,5,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,5,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,26 seeds with cracked coats,NA
2025-08-14,WAL,EP,2,8,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-14,WAL,EP,2,8,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,WAL,EP,2,8,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-08-14,WAL,EP,2,10,2,2025-11-18,CT,1,Abies alba,25,0,0,NA,human error,NA
2025-08-14,WAL,EP,2,10,2,2025-11-18,CT,1,Fagus sylvatica,5,5,1,Hole,NA,NA
2025-08-14,WAL,EP,2,10,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-08-14,WAL,EP,2,7,2,2025-11-18,CT,1,Abies alba,25,0,0,NA,human error?,NA
2025-08-14,WAL,EP,2,7,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,WAL,EP,2,7,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-08-14,WAL,EP,2,6,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-14,WAL,EP,2,6,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,WAL,EP,2,6,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-08-14,WAL,EP,2,9,2,2025-11-18,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-14,WAL,EP,2,9,2,2025-11-18,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,WAL,EP,2,9,2,2025-11-18,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,10,2,2025-11-24,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,10,2,2025-11-24,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,10,2,2025-11-24,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,9,2,2025-11-24,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,9,2,2025-11-24,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,9,2,2025-11-24,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,7,2,2025-11-24,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,7,2,2025-11-24,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,7,2,2025-11-24,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,8,2,2025-11-24,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,8,2,2025-11-24,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,8,2,2025-11-24,CT,1,Picea abies,120,119,0,NA,NA,NA
2025-09-11,BEA,EP,2,4,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,bag riped,NA
2025-09-11,BEA,EP,2,4,2,2025-11-24,CT,5,Picea abies,120,118,0,NA,bag riped,NA
2025-09-11,BEA,EP,2,3,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,3,2,2025-11-24,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,6,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,6,2,2025-11-24,CT,5,Picea abies,120,119,0,NA,NA,NA
2025-09-11,BEA,EP,2,10,2,2025-11-24,CT,5,Abies alba,25,24,0,NA,NA,NA
2025-09-11,BEA,EP,2,10,2,2025-11-24,CT,5,Picea abies,120,119,0,NA,NA,NA
2025-09-11,BEA,EP,2,2,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,2,2,2025-11-24,CT,5,Picea abies,120,118,0,NA,NA,NA
2025-09-11,BEA,EP,2,8,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,8,2,2025-11-24,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,9,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,9,2,2025-11-24,CT,5,Picea abies,120,119,0,NA,NA,NA
2025-09-11,BEA,EP,2,7,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,7,2,2025-11-24,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-11,BEA,EP,2,1,2,2025-11-24,CT,5,Abies alba,25,25,0,NA,NA,NA
2025-09-11,BEA,EP,2,1,2,2025-11-24,CT,5,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,5,1,2025-10-21,CT,1,Abies alba,25,25,0,NA,Insects in sample,NA
2025-09-17,VOR,EP,3,5,1,2025-10-21,CT,1,Fagus sylvatica,5,5,0,NA,Insects in sample,NA
2025-09-17,VOR,EP,3,5,1,2025-10-21,CT,1,Picea abies,120,120,0,NA,Insects in sample,NA
2025-09-17,VOR,EP,3,10,1,2025-10-21,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,10,1,2025-10-21,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,10,1,2025-10-21,CT,1,Picea abies,120,117,0,NA,human error,NA
2025-09-17,VOR,EP,3,6,1,2025-10-21,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,6,1,2025-10-21,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,6,1,2025-10-21,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,1,2025-10-21,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,1,2025-10-21,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,4,1,2025-10-21,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,1,2025-10-21,CT,1,Abies alba,25,24,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,1,2025-10-21,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,3,1,2025-10-21,CT,1,Picea abies,120,119,0,NA,"26 cracked coats, 26 sprouted seeds (picture in lab journal CT)",NA
2025-09-17,VOR,EP,3,7,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,7,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,7,1,2025-10-27,CT,1,Picea abies,120,117,0,NA,human error,NA
2025-09-17,VOR,EP,3,8,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,8,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,8,1,2025-10-27,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,VOR,EP,3,2,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,VOR,EP,3,2,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,2,1,2025-10-27,CT,1,Picea abies,120,119,0,NA,human error,NA
2025-09-17,VOR,EP,3,1,1,2025-10-27,CT,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,VOR,EP,3,1,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,1,1,2025-10-27,CT,1,Picea abies,120,119,1,Hole,5 cracked coats,NA
2025-09-17,VOR,EP,3,9,1,2025-10-27,CT,1,Abies alba,25,24,0,NA,NA,NA
2025-09-17,VOR,EP,3,9,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,VOR,EP,3,9,1,2025-10-27,CT,1,Picea abies,120,117,0,NA,NA,NA
2025-09-17,BET,EP,3,10,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,10,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,10,1,2025-10-27,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,8,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,8,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,8,1,2025-10-27,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,2,1,2025-10-27,CT,1,Abies alba,25,25,1,Crack,NA,NA
2025-09-17,BET,EP,3,2,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,2,1,2025-10-27,CT,1,Picea abies,120,120,1,Hole,NA,NA
2025-09-17,BET,EP,3,3,1,2025-10-27,CT,1,Abies alba,25,25,1,Crack,NA,NA
2025-09-17,BET,EP,3,3,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,3,1,2025-10-27,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,7,1,2025-10-27,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,7,1,2025-10-27,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,7,1,2025-10-27,CT,1,Picea abies,120,118,0,NA,NA,NA
2025-09-17,BET,EP,3,1,1,2025-10-28,CT,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,BET,EP,3,1,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,1,1,2025-10-28,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,9,1,2025-10-28,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,9,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,9,1,2025-10-28,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,4,1,2025-10-28,CT,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,BET,EP,3,4,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,1 seed with a cracked coat,NA
2025-09-17,BET,EP,3,4,1,2025-10-28,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,6,1,2025-10-28,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,6,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,6,1,2025-10-28,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,5,1,2025-10-28,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,5,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,5,1,2025-10-28,CT,1,Picea abies,120,118,0,NA,NA,NA
2025-09-03,BET,EP,1,2,1,2025-10-28,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,2,1,2025-10-28,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,2,1,2025-10-28,CT,1,Picea abies,120,120,1,Hole,NA,NA
2025-09-03,BET,EP,1,10,1,2025-11-04,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,10,1,2025-11-04,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,10,1,2025-11-04,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,1,1,2025-11-04,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,1,1,2025-11-04,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,1,1,2025-11-04,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,4,1,2025-11-04,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,4,1,2025-11-04,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,4,1,2025-11-04,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,5,1,2025-11-04,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,5,1,2025-11-04,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,5,1,2025-11-04,CT,1,Picea abies,120,119,1,Hole,NA,NA
2025-08-21,WAL,EP,3,10,1,2025-11-04,CT,1,Abies alba,25,24,1,Hole,NA,NA
2025-08-21,WAL,EP,3,10,1,2025-11-04,CT,1,Fagus sylvatica,5,0,0,NA,NA,NA
2025-08-21,WAL,EP,3,10,1,2025-11-04,CT,1,Picea abies,120,65,4,Crack,NA,NA
2025-08-21,WAL,EP,3,7,1,2025-11-04,CT,1,Abies alba,25,24,0,NA,"feces, ants in sample",NA
2025-08-21,WAL,EP,3,7,1,2025-11-04,CT,1,Fagus sylvatica,5,0,0,NA,"feces, ants in sample",NA
2025-08-21,WAL,EP,3,7,1,2025-11-04,CT,1,Picea abies,120,22,1,Crack,"feces, ants in sample",NA
2025-08-21,WAL,EP,3,4,1,2025-11-04,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-21,WAL,EP,3,4,1,2025-11-04,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,WAL,EP,3,4,1,2025-11-04,CT,1,Picea abies,120,120,0,NA,NA,NA
2025-08-21,WAL,EP,3,1,1,2025-11-05,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-21,WAL,EP,3,1,1,2025-11-05,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,WAL,EP,3,1,1,2025-11-05,CT,1,Picea abies,120,118,0,NA,"Extra seed from an unidentified species, similar to Picea abies",NA
2025-08-21,WAL,EP,3,9,1,2025-11-05,CT,1,Abies alba,25,19,0,NA,"bag riped, feces and ants present",NA
2025-08-21,WAL,EP,3,9,1,2025-11-05,CT,1,Fagus sylvatica,5,0,0,NA,"bag riped, feces and ants present",NA
2025-08-21,WAL,EP,3,9,1,2025-11-05,CT,1,Picea abies,120,30,8,Hole and Crack,"bag riped, feces and ants present",NA
2025-08-21,WAL,EP,3,5,1,2025-11-05,CT,1,Abies alba,25,23,0,NA,NA,NA
2025-08-21,WAL,EP,3,5,1,2025-11-05,CT,1,Fagus sylvatica,5,5,1,Crack,NA,NA
2025-08-21,WAL,EP,3,5,1,2025-11-05,CT,1,Picea abies,120,117,1,Hole,NA,NA
2025-08-21,WAL,EP,3,8,1,2025-11-05,CT,1,Abies alba,25,23,0,NA,feces present,NA
2025-08-21,WAL,EP,3,8,1,2025-11-05,CT,1,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-21,WAL,EP,3,8,1,2025-11-05,CT,1,Picea abies,120,25,7,Crack,feces present,NA
2025-08-21,WAL,EP,3,3,1,2025-11-05,CT,1,Abies alba,25,24,0,NA,NA,NA
2025-08-21,WAL,EP,3,3,1,2025-11-05,CT,1,Fagus sylvatica,5,0,0,NA,NA,NA
2025-08-21,WAL,EP,3,3,1,2025-11-05,CT,1,Picea abies,120,19,0,NA,NA,NA
2025-08-21,WAL,EP,3,6,1,2025-11-05,CT,1,Abies alba,25,25,0,NA,NA,NA
2025-08-21,WAL,EP,3,6,1,2025-11-05,CT,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,WAL,EP,3,6,1,2025-11-05,CT,1,Picea abies,120,120,1,Hole,NA,NA
2025-08-21,WAL,EP,3,2,1,2025-11-05,CT,1,Abies alba,25,24,1,Crack,NA,NA
2025-08-21,WAL,EP,3,2,1,2025-11-05,CT,1,Fagus sylvatica,5,0,0,NA,NA,NA
2025-08-21,WAL,EP,3,2,1,2025-11-05,CT,1,Picea abies,120,19,10,Hole and Crack,NA,NA
2025-08-14,NEU,EP,2,1,1,2025-11-05,CT,2,Tilia cordata,35,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,1,1,2025-11-05,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,1,1,2025-11-05,CT,2,Acer pseudoplatanus,9,5,5,Hole and Crack,feces present,NA
2025-08-14,NEU,EP,2,3,1,2025-11-05,CT,2,Tilia cordata,35,1,0,NA,feces present,NA
2025-08-14,NEU,EP,2,3,1,2025-11-05,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,3,1,2025-11-05,CT,2,Acer pseudoplatanus,9,5,0,NA,feces present,NA
2025-08-14,NEU,EP,2,10,1,2025-11-05,CT,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-14,NEU,EP,2,10,1,2025-11-05,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,10,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Tilia cordata,35,35,1,Crack,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,1,Hole,NA,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Tilia cordata,35,10,8,Hole and Crack,feces present,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Acer pseudoplatanus,9,7,0,NA,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Tilia cordata,35,4,4,Hole,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Acer pseudoplatanus,9,3,1,Crack,feces present,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Tilia cordata,35,2,1,Hole,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Acer pseudoplatanus,9,4,2,Crack,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Tilia cordata,35,5,5,Hole and Crack,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Acer pseudoplatanus,9,4,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,5 insects,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,1 insect,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Abies alba,25,24,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Fagus sylvatica,5,5,1,Hole,ant,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Fagus sylvatica,5,5,1,Crack,ant,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Picea abies,120,118,0,NA,NA,NA
