DateBag;Site;ID;Week;Station;TreatmentNr;DateSorting;SorterID;SpeciesTreatmentNr;Species;NbSeedStart;SeedsCount;DamagedSeedsCount;SignsPredation;Notes;
02.10.2024;SCH;OL&JN&SG;3;1;1;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;SG;3;2;1;05.11.2024;CW;3;Abies alba;25;25;;;1 insect;
02.10.2024;SCH;SG;3;2;1;05.11.2024;CW;3;Fagus sylvatica;5;2;;;;
02.10.2024;SCH;SG;3;2;1;05.11.2024;CW;3;Acer pseudoplatanus;9;8;;;;
02.10.2024;SCH;OL&JN&SG;3;3;2;26.02.2025;CT;3;Abies alba;25;25;0;;;
02.10.2024;SCH;OL&JN&SG;3;3;2;26.02.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;3;2;26.02.2025;CT;3;Acer pseudoplatanus;9;9;1;Hole;;
02.10.2024;SCH;OL&JN&SG;3;3;1;03.03.2025;CT;3;Abies alba;25;25;1;Crack;;
02.10.2024;SCH;OL&JN&SG;3;3;1;03.03.2025;CT;3;Fagus sylvatica;5;0;0;;;
02.10.2024;SCH;OL&JN&SG;3;3;1;03.03.2025;CT;3;Acer pseudoplatanus;9;2;1;Crack;A lot of empty leftover seed coats;
02.10.2024;SCH;OL&JN&SG;3;2;2;03.03.2025;CT;3;Abies alba;25;25;0;;;
02.10.2024;SCH;OL&JN&SG;3;2;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;2;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;4;1;26.02.2025;CT;3;Abies alba;25;23;0;;;
02.10.2024;SCH;OL&JN&SG;3;4;1;26.02.2025;CT;3;Fagus sylvatica;5;0;0;;;
02.10.2024;SCH;OL&JN&SG;3;4;1;26.02.2025;CT;3;Acer pseudoplatanus;9;8;0;;;
02.10.2024;SCH;OL&JN&SG;3;4;2;03.03.2025;CT;3;Abies alba;25;25;2;;;
02.10.2024;SCH;OL&JN&SG;3;4;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;4;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;5;1;03.03.2025;CT;3;Abies alba;25;22;0;;;
02.10.2024;SCH;OL&JN&SG;3;5;1;03.03.2025;CT;3;Fagus sylvatica;5;0;0;;;
02.10.2024;SCH;OL&JN&SG;3;5;1;03.03.2025;CT;3;Acer pseudoplatanus;9;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;5;2;03.03.2025;CT;3;Abies alba;25;25;1;Hole;;
02.10.2024;SCH;OL&JN&SG;3;5;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;5;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;6;1;03.03.2025;CT;3;Abies alba;25;20;9;;;
02.10.2024;SCH;OL&JN&SG;3;6;1;03.03.2025;CT;3;Fagus sylvatica;5;0;0;;;
02.10.2024;SCH;OL&JN&SG;3;6;1;03.03.2025;CT;3;Acer pseudoplatanus;9;1;0;;A lot of empty leftover seed coats;
02.10.2024;SCH;OL&JN&SG;3;6;2;03.03.2025;CT;3;Abies alba;25;25;0;;;
02.10.2024;SCH;OL&JN&SG;3;6;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;6;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;SG;3;7;1;05.11.2024;CW;3;Abies alba;25;9;;;;
02.10.2024;SCH;SG;3;7;1;05.11.2024;CW;3;Fagus sylvatica;5;0;;;;
02.10.2024;SCH;SG;3;7;1;05.11.2024;CW;3;Acer pseudoplatanus;9;1;;;;
02.10.2024;SCH;OL&JN&SG;3;7;2;03.03.2025;CT;3;Abies alba;25;25;1;;;
02.10.2024;SCH;OL&JN&SG;3;7;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;7;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;SG;3;8;1;05.11.2024;CW;3;Abies alba;25;3;1;Hole;1 of the 3 empty;
02.10.2024;SCH;SG;3;8;1;05.11.2024;CW;3;Fagus sylvatica;5;0;;;;
02.10.2024;SCH;SG;3;8;1;05.11.2024;CW;3;Acer pseudoplatanus;9;1;1;Hole;Empty without seed;
02.10.2024;SCH;SG;3;8;2;05.11.2024;CW;3;Abies alba;25;25;;;;
02.10.2024;SCH;SG;3;8;2;05.11.2024;CW;3;Fagus sylvatica;5;5;;;;
02.10.2024;SCH;SG;3;8;2;05.11.2024;CW;3;Acer pseudoplatanus;9;9;;;;
02.10.2024;SCH;OL&JN&SG;3;9;2;26.02.2025;CT;3;Abies alba;25;25;0;;;
02.10.2024;SCH;OL&JN&SG;3;9;2;26.02.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;9;2;26.02.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;9;1;03.03.2025;CT;3;Abies alba;25;6;3;Hole and Crack;A lot of empty leftover seed coats;
02.10.2024;SCH;OL&JN&SG;3;9;1;03.03.2025;CT;3;Fagus sylvatica;5;0;0;;;
02.10.2024;SCH;OL&JN&SG;3;9;1;03.03.2025;CT;3;Acer pseudoplatanus;9;2;1;Crack;Empty seed coat;
02.10.2024;SCH;OL&JN&SG;3;10;2;03.03.2025;CT;3;Abies alba;25;24;0;;;
02.10.2024;SCH;OL&JN&SG;3;10;2;03.03.2025;CT;3;Fagus sylvatica;5;5;0;;;
02.10.2024;SCH;OL&JN&SG;3;10;2;03.03.2025;CT;3;Acer pseudoplatanus;9;9;0;;;
02.10.2024;SCH;OL&JN&SG;3;10;1;03.03.2025;CT;3;Abies alba;25;19;0;;A lot of dried leaves and litter;
02.10.2024;SCH;OL&JN&SG;3;10;1;03.03.2025;CT;3;Fagus sylvatica;5;0;0;;A lot of dried leaves and litter;
02.10.2024;SCH;OL&JN&SG;3;10;1;03.03.2025;CT;3;Acer pseudoplatanus;9;2;0;;A lot of dried leaves and litter;
09.10.2024;VOR;MD&SG;1;1;1;15.01.2025;CT;1;Abies alba;25;25;1;Crack;Part of one seed missing;
09.10.2024;VOR;MD&SG;1;1;1;15.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;1;1;15.01.2025;CT;1;Picea abies;120;120;1;Crack;;
09.10.2024;VOR;MD&SG;1;1;2;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;1;2;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;1;2;25.11.2024;EP;1;Picea abies;120;120;;;;
09.10.2024;VOR;MD&SG;1;2;1;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;2;1;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;2;1;25.11.2024;EP;1;Picea abies;120;119;;;;
09.10.2024;VOR;MD&SG;1;2;2;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;2;2;25.11.2024;EP;1;Fagus sylvatica;5;6;;;;
09.10.2024;VOR;MD&SG;1;2;2;25.11.2024;EP;1;Picea abies;120;120;;;;
09.10.2024;VOR;MD&SG;1;3;1;16.01.2025;CT;1;Abies alba;25;25;1;Crack;Bug in sample, Part of 1 seed missing;
09.10.2024;VOR;MD&SG;1;3;1;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;Bug in sample;
09.10.2024;VOR;MD&SG;1;3;1;16.01.2025;CT;1;Picea abies;120;120;4;Crack;Bug in sample;
09.10.2024;VOR;MD&SG;1;3;2;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;3;2;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;3;2;16.01.2025;CT;1;Picea abies;120;120;0;;;
09.10.2024;VOR;MD&SG;1;4;1;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;4;1;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;4;1;16.01.2025;CT;1;Picea abies;120;121;2;Crack;;
09.10.2024;VOR;MD&SG;1;4;2;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;4;2;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;4;2;25.11.2024;EP;1;Picea abies;120;119;;;;
09.10.2024;VOR;MD&SG;1;5;1;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;5;1;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;5;1;25.11.2024;EP;1;Picea abies;120;119;;;;
09.10.2024;VOR;MD&SG;1;5;2;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;5;2;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;5;2;16.01.2025;CT;1;Picea abies;120;120;0;;;
09.10.2024;VOR;MD&SG;1;6;2;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;6;2;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;6;1;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;6;1;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;6;1;25.11.2024;EP;1;Picea abies;120;120;;;;
09.10.2024;VOR;MD&SG;1;6;2;16.01.2025;CT;1;Picea abies;120;120;0;;;
09.10.2024;VOR;MD&SG;1;7;1;25.11.2024;EP;1;Abies alba;25;25;;;;
09.10.2024;VOR;MD&SG;1;7;1;25.11.2024;EP;1;Fagus sylvatica;5;5;;;;
09.10.2024;VOR;MD&SG;1;7;1;25.11.2024;EP;1;Picea abies;120;119;;;;
09.10.2024;VOR;MD&SG;1;7;2;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;7;2;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;7;2;16.01.2025;CT;1;Picea abies;120;120;1;Hole;;
09.10.2024;VOR;MD&SG;1;8;1;15.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;8;1;15.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;8;1;15.01.2025;CT;1;Picea abies;120;122;2;Hole;;
09.10.2024;VOR;MD&SG;1;8;2;15.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;8;2;15.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;8;2;15.01.2025;CT;1;Picea abies;120;120;0;;;
09.10.2024;VOR;MD&SG;1;9;1;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;9;1;16.01.2025;CT;1;Fagus sylvatica;5;0;0;;A lot of empty seed coats left;
09.10.2024;VOR;MD&SG;1;9;1;16.01.2025;CT;1;Picea abies;120;55;7;Hole and Crack;;
09.10.2024;VOR;MD&SG;1;9;2;15.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;9;2;15.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;9;2;15.01.2025;CT;1;Picea abies;120;120;1;Hole;;
09.10.2024;VOR;MD&SG;1;10;1;15.01.2025;CT;1;Abies alba;25;25;1;Crack;;
09.10.2024;VOR;MD&SG;1;10;1;15.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;10;1;15.01.2025;CT;1;Picea abies;120;120;1;Crack;;
09.10.2024;VOR;MD&SG;1;10;2;16.01.2025;CT;1;Abies alba;25;25;0;;;
09.10.2024;VOR;MD&SG;1;10;2;16.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
09.10.2024;VOR;MD&SG;1;10;2;16.01.2025;CT;1;Picea abies;120;120;0;;;
16.10.2024;VOR;SG&JK;2;1;1;17.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;1;1;17.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;1;1;17.03.2025;CT;1;Picea abies;120;120;1;Hole;;
16.10.2024;VOR;SG&JK;2;1;2;11.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;1;2;11.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;1;2;11.03.2024;CT;1;Picea abies;120;118;2;Hole;;
16.10.2024;VOR;SG&JK;2;2;1;12.03.2024;CT;1;Abies alba;25;25;1;Crack;;
16.10.2024;VOR;SG&JK;2;2;1;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;2;1;12.03.2024;CT;1;Picea abies;120;120;1;Hole;;
16.10.2024;VOR;SG&JK;2;2;2;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;2;2;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;2;2;12.03.2024;CT;1;Picea abies;120;119;0;;;
16.10.2024;VOR;SG&JK;2;3;1;17.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;3;1;17.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;3;1;17.03.2025;CT;1;Picea abies;120;119;0;;;
16.10.2024;VOR;SG&JK;2;3;2;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;3;2;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;3;2;12.03.2024;CT;1;Picea abies;120;120;1;Hole;;
16.10.2024;VOR;SG&JK;2;4;1;17.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;4;1;17.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;4;1;17.03.2025;CT;1;Picea abies;120;120;0;;;
16.10.2024;VOR;SG&JK;2;4;2;10.03.2024;CT;1;Abies alba;25;25;1;Hole;;
16.10.2024;VOR;SG&JK;2;4;2;10.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;4;2;10.03.2024;CT;1;Picea abies;120;118;1;Hole;;
16.10.2024;VOR;SG&JK;2;5;1;17.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;5;1;17.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;5;1;17.03.2025;CT;1;Picea abies;120;116;0;;;
16.10.2024;VOR;SG&JK;2;5;2;11.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;5;2;11.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;5;2;11.03.2024;CT;1;Picea abies;120;120;0;;;
16.10.2024;VOR;SG&JK;2;6;1;17.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;6;1;17.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;6;1;17.03.2025;CT;1;Picea abies;120;120;0;;;
16.10.2024;VOR;SG&JK;2;6;2;18.03.2025;CT;1;Abies alba;25;25;3;Hole and Crack;;
16.10.2024;VOR;SG&JK;2;6;2;18.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;6;2;18.03.2025;CT;1;Picea abies;120;118;0;;;
16.10.2024;VOR;SG&JK;2;7;1;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;7;1;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;7;1;12.03.2024;CT;1;Picea abies;120;118;0;;;
16.10.2024;VOR;SG&JK;2;7;2;10.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;7;2;10.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;7;2;10.03.2024;CT;1;Picea abies;120;120;1;Hole;;
16.10.2024;VOR;SG&JK;2;8;1;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;8;1;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;8;1;12.03.2024;CT;1;Picea abies;120;120;1;Hole;;
16.10.2024;VOR;SG&JK;2;8;2;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;8;2;12.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;8;2;12.03.2024;CT;1;Picea abies;120;118;2;Hole and Crack;;
16.10.2024;VOR;SG&JK;2;9;1;18.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;9;1;18.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;9;1;18.03.2025;CT;1;Picea abies;120;122;1;Hole;;
16.10.2024;VOR;SG&JK;2;9;2;11.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;9;2;11.03.2024;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;9;2;11.03.2024;CT;1;Picea abies;120;25;0;;;
16.10.2024;VOR;SG&JK;2;10;1;18.03.2025;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;10;1;18.03.2025;CT;1;Fagus sylvatica;5;5;0;;;
16.10.2024;VOR;SG&JK;2;10;1;18.03.2025;CT;1;Picea abies;120;121;0;;;
16.10.2024;VOR;SG&JK;2;10;2;12.03.2024;CT;1;Abies alba;25;25;0;;;
16.10.2024;VOR;SG&JK;2;10;2;12.03.2024;CT;1;Fagus sylvatica;5;6;0;;;
16.10.2024;VOR;SG&JK;2;10;2;12.03.2024;CT;1;Picea abies;120;120;2;Hole and Crack;;
23.10.2024;VOR;MD;3;1;1;28.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;1;1;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;1;1;28.01.2025;CT;1;Picea abies;120;119;1;;;
23.10.2024;VOR;MD;3;1;2;28.01.2025;CT;1;Abies alba;25;25;0;;Dead ant in sample;
23.10.2024;VOR;MD;3;1;2;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;Dead ant in sample;
23.10.2024;VOR;MD;3;1;2;28.01.2025;CT;1;Picea abies;120;119;0;;Dead ant in sample;
23.10.2024;VOR;MD;3;2;1;28.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;2;1;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;2;1;28.01.2025;CT;1;Picea abies;120;120;0;;;
23.10.2024;VOR;MD;3;2;2;27.01.2025;CT;1;Abies alba;25;25;1;Crack;Seed split, 1  part missing;
23.10.2024;VOR;MD;3;2;2;27.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;2;2;27.01.2025;CT;1;Picea abies;120;119;0;;;
23.10.2024;VOR;MD;3;3;1;29.01.2025;CT;1;Abies alba;25;25;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;3;1;29.01.2025;CT;1;Fagus sylvatica;5;5;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;3;1;29.01.2025;CT;1;Picea abies;120;121;2;Hole;Dead bug in sample, 1 very small seed;
23.10.2024;VOR;MD;3;3;2;28.01.2025;CT;1;Abies alba;25;26;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;3;2;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;3;2;28.01.2025;CT;1;Picea abies;120;120;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;4;1;28.01.2025;CT;1;Abies alba;25;23;1;Hole;;
23.10.2024;VOR;MD;3;4;1;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;4;1;28.01.2025;CT;1;Picea abies;120;119;1;Crack;;
23.10.2024;VOR;MD;3;4;2;27.01.2025;CT;1;Abies alba;25;26;1;Crack;;
23.10.2024;VOR;MD;3;4;2;27.01.2025;CT;1;Fagus sylvatica;5;5;1;Hole;;
23.10.2024;VOR;MD;3;4;2;27.01.2025;CT;1;Picea abies;120;119;0;;;
23.10.2024;VOR;MD;3;5;1;27.01.2025;CT;1;Abies alba;25;25;0;;Various dead insects in sample;
23.10.2024;VOR;MD;3;5;1;27.01.2025;CT;1;Fagus sylvatica;5;5;0;;Various dead insects in sample;
23.10.2024;VOR;MD;3;5;1;27.01.2025;CT;1;Picea abies;120;121;1;Hole;Various dead insects in sample;
23.10.2024;VOR;MD;3;5;2;28.01.2025;CT;1;Abies alba;25;25;2;Hole;;
23.10.2024;VOR;MD;3;5;2;28.01.2025;CT;1;Fagus sylvatica;5;5;1;Crack;;
23.10.2024;VOR;MD;3;5;2;28.01.2025;CT;1;Picea abies;120;120;0;;;
23.10.2024;VOR;MD;3;6;1;27.01.2025;CT;1;Abies alba;25;24;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;6;1;27.01.2025;CT;1;Fagus sylvatica;5;5;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;6;1;27.01.2025;CT;1;Picea abies;120;119;1;Hole;Dead bug in sample;
23.10.2024;VOR;MD;3;6;2;27.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;6;2;27.01.2025;CT;1;Fagus sylvatica;5;4;0;;;
23.10.2024;VOR;MD;3;6;2;27.01.2025;CT;1;Picea abies;120;121;1;Hole;;
23.10.2024;VOR;MD;3;7;1;29.01.2025;CT;1;Abies alba;25;26;0;;;
23.10.2024;VOR;MD;3;7;1;29.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;7;1;29.01.2025;CT;1;Picea abies;120;121;0;;1 very small seed;
23.10.2024;VOR;MD;3;7;2;28.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;7;2;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;7;2;28.01.2025;CT;1;Picea abies;120;120;0;;;
23.10.2024;VOR;MD;3;8;1;28.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;8;1;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;8;1;28.01.2025;CT;1;Picea abies;120;118;1;Hole and Crack;;
23.10.2024;VOR;MD;3;8;2;27.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;8;2;27.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;8;2;27.01.2025;CT;1;Picea abies;120;120;3;Hole;;
23.10.2024;VOR;MD;3;9;1;28.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;9;1;28.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;9;1;28.01.2025;CT;1;Picea abies;120;120;0;;;
23.10.2024;VOR;MD;3;9;2;29.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;9;2;29.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;9;2;29.01.2025;CT;1;Picea abies;120;120;0;;;
23.10.2024;VOR;MD;3;10;1;27.01.2025;CT;1;Abies alba;25;25;0;;;
23.10.2024;VOR;MD;3;10;1;27.01.2025;CT;1;Fagus sylvatica;5;5;0;;;
23.10.2024;VOR;MD;3;10;1;27.01.2025;CT;1;Picea abies;120;118;0;;;
23.10.2024;VOR;MD;3;10;2;27.01.2025;CT;1;Abies alba;25;25;0;;Dead bug in sample;
23.10.2024;VOR;MD;3;10;2;27.01.2025;CT;1;Fagus sylvatica;5;5;1;Hole;Dead bug in sample;
23.10.2024;VOR;MD;3;10;2;27.01.2025;CT;1;Picea abies;120;119;2;Hole and Crack;Dead bug in sample;
21.08.2024;WAL;MD&EP;1;1;1;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;1;1;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;1;1;13.09.2024;SG;1;Picea abies;120;120;;;;
21.08.2024;WAL;MD&EP;1;1;2;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;1;2;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;1;2;13.09.2024;SG;1;Picea abies;120;120;;;;
21.08.2024;WAL;MD&EP;1;2;1;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;2;1;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;2;1;13.09.2024;SG;1;Picea abies;120;116;;;;
21.08.2024;WAL;MD&EP;1;2;2;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;2;2;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;2;2;13.09.2024;SG;1;Picea abies;120;120;;;;
21.08.2024;WAL;MD&EP;1;3;1;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;3;1;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;3;1;13.09.2024;SG;1;Picea abies;120;119;;;;
21.08.2024;WAL;MD&EP;1;3;2;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;3;2;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;3;2;13.09.2024;SG;1;Picea abies;120;118;;;;
21.08.2024;WAL;MD&EP;1;4;1;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;4;1;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;4;1;13.09.2024;SG;1;Picea abies;120;120;;;;
21.08.2024;WAL;MD&EP;1;4;2;13.09.2024;SG;1;Fagus sylvatica;5;4;;;;
21.08.2024;WAL;MD&EP;1;4;2;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;4;2;13.09.2024;SG;1;Picea abies;120;116;;;;
21.08.2024;WAL;MD&EP;1;5;1;13.09.2024;SG;1;Fagus sylvatica;5;0;;;;
21.08.2024;WAL;MD&EP;1;5;1;13.09.2024;SG;1;Abies alba;25;0;;;;
21.08.2024;WAL;MD&EP;1;5;1;13.09.2024;SG;1;Picea abies;120;2;;;;
